Date,ID,Na,Mg,Al,Si,S,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Br,Pb,BC,PM 2.5
17/12/2018/,266 k,0.0302571632873688,0.0071117585213107,0.0117510390083294,0.0270839491245002,0.717972470147778,0.0956405904607835,0.090511060195534,0.00124041476871599,0.00196026960708129,6.17395401283553E-05,0.00120899671731749,0.0548915861780804,0.00134334383676246,0.00152395593112146,0.0100220831755729,0.0018319697108308,0.00301790720838939,2.16409653745878,8.37530415939018
19/12/2018/,267 k,0.0646326091221652,0.0305130288015522,0.0561034607483126,0.124567942713835,0.489235053125639,0.196937143936963,2.3382274003815,0.00491068312546466,0.00263989138123447,0.00119620358998688,0.00255849845853945,0.124757802537437,0.00117933092646007,0.00216780784069237,0.0155573943212056,0.00182077641320862,0.00076608413751423,3.77450617701724,12.737441742406
21/12/2018/,268 k,0.0706243684762052,0.00988888556404509,0.0106080707268659,0.0383090761680654,0.732121944969078,0.145176877881809,0.0588784278537879,0.00106559537166796,0.00351193488138457,0.000804020636374141,0.00190371726560568,0.0644887108398744,0.00248316595864238,0.00218743862454241,0.0096027215676996,0.00269080914088447,0.00604639243446752,2.88510707420624,10.7657862606682
9/1/2019/,269 k,0.0643172327731321,0.0124861050144645,0.00993649025655492,0.0284037092736214,0.257711315103926,0.122165065775162,0.106498082299001,0.00121611992290772,0.00064364702928403,0.000582604189538663,0.000961068022333476,0.0624345814877269,0.000712116688565153,0.00178936569577151,0.00596347621770153,0.00227894748871096,0.00349365796664545,2.7991310421091,6.67165272918469
11/1/2019/,270 k,0.02565865381109,0.00652249257045703,0.00624087212077699,0.0184627717337652,0.325599623290072,0.0813739581575634,0.0901418224555732,0.00177266794136,0,0.00063738095826364,0.000785927185562518,0.0485155630985665,0.000352066812199302,0.00103572372759051,0.00477373242173784,0.00141280567455935,0.00199577741424323,2.14698622906737,4.71929307686449
13/1/2019/,271 k,0.0840335046590903,0.0154963825848606,0.0181619594002156,0.0471099995495261,0.326279213343177,0.156831091957858,0.0589960321607524,0.00122232720502556,0.00291929471652795,0.00144957992423238,0.00243868053881172,0.0970504290645085,0.00194558404659737,0.002855831235424,0.014054625190955,0.00282936831549145,0.0059028429671076,3.33660925329096,9.41377954183476
15/1/2019/,278 k,0.0835043136798527,0.0236966770811504,0.00818440302534666,0.0208166579123032,0.104049075199981,0.0733065889548334,0.149442053719811,0.000628838680346384,0.00036994178874456,0.000795067650322519,0.0013759382653021,0.0464547243323895,0.000963457728499572,0.00165671742943264,0.0036151219849474,0.00132855717757114,0.000661760506827104,1.56941547085506,2.96689192939081
17/1/2019/,277 k,0.463987282103811,0.0763485038433134,0.0113604641307547,0.0197872105799302,0.315069824231089,0.0899779207070209,0.0747425773005185,0.000535693123979876,0.00516972970180057,0.000262309804436436,0.000708219864188436,0.0399002790020446,0.00235451895999635,0.00096171010087353,0.00422281616983973,0.00625998755817482,0.00180680650996543,2.1347815865823,6.18847835975056
19/1/2019/,279 k,0.044946438860253,0.00852902570569244,0.00449235292936478,0.0123665988361199,0.368417968947292,0.0681746035262791,0.0274308602433717,0.000390599513631473,0,0.000794400332795366,0.0010372124163679,0.0245137117795332,0.000345866702251853,0.000658224870620089,0.00383857516728024,0.00174815020004805,0.00157738354006787,2.02216970057429,4.60079275198164
21/1/2019/,280 k,0.0239583992577779,0.00477728925858971,0.00802256829242004,0.0186317587731891,0.740232441856849,0.113034097822385,0.0891991725485036,0.000288580134092751,0.000391022416410317,0.000809998549097879,0.00115871400053098,0.0320297597154356,0.000453635682999863,0.000894179317794249,0.00598834532349123,0.00242946847451959,0.00598489677416236,2.45700485528393,8.71222421068994
23/1/2019/,281 k,0.0286826447083879,0.00471874568420641,0.0184393182081143,0.0344871686836918,0.788436347245366,0.195968931725534,0.101765857103794,0.000940771237142369,0.00129555619894985,0.000522960228301058,0.00113873617293562,0.0617158067524648,0.000931146928262878,0.00169047510080037,0.011794472670334,0.00184776475526842,0.00523974164220143,3.23577137343043,11.7348326103175
25/1/2019/,282 k,0.0449615396761827,0.0100071499418139,0.0291851779794899,0.0721726044521626,1.13832123946147,0.204652144091944,0.311216596678154,0.00154101791605529,0.000164888970775435,0.00160033693923707,0.00287347753579953,0.0672236785801374,3.71397635204567E-05,0.00183597765251245,0.0172554902129185,0.00309481586581995,0.00779455923749603,3.52922050292363,17.0688474331893
27/1/2019/,283 k,0.197038053983532,0.0314126986984387,0.0170041140213638,0.0270141032530723,0.629935921497566,0.135249918935275,0.0611872500680639,0.00124666617928069,0.0193014318076273,3.93203179173728E-05,0.00152497417311261,0.0717552485141703,0.00897190573044174,0.00215343776533881,0.00710650108928835,0.00398448037761585,0.00347739061581765,2.84641782868437,8.0010222343072
29/1/2019/,284 k,0.0225749850086461,0.00745781548536249,0.0117116267903916,0.0261079838604281,0.145847713739613,0.0488367221835933,0.0914390468894251,0.00154101791605529,0.00228017891015173,0.000448251624258049,0.00121198820745195,0.0327766894774371,0.000960328171028951,0.00119312092403907,0.00282161775961643,0.00127746699129669,0,1.65228006572534,2.84480790553171
31/1/2019/,285 k,0.0239020032305585,0.00639233041098202,0.00875048364691743,0.0180720457816451,0.699216838149077,0.108578238844885,0.074851383095613,0.000917684826414949,0.0024874679019837,0.000318494575130719,0.000829079845207512,0.0372376833709659,0.00100807929555525,0.00156613655661005,0.00544445227198004,0.00199604217390107,0.00461286510261525,2.77276981645107,6.93421926973334
2/2/2019/,286 k,1.02812593240171,0.271381272589677,0.348715842973248,0.803936216008726,0.836233269893814,0.157465567430564,0.446530206000007,0.0163158696577942,0.0539732484104308,0.000553371364405203,0.00545334691496535,0.256489659732689,0.0246056236234125,0.00114931240450565,0.00887470790473443,0.00626186227141716,0.00398052780564505,2.80243951822605,13.7805683831692
4/2/2019/,287 k,0.0305885274769863,0.00747763831976428,0.0112495635101351,0.0295199718393821,0.306424591915725,0.0616971197715638,0.0591972308733861,0.000520372029786881,0.00118841732984964,0.000656229778124444,0.000217167878175826,0.0234557969541358,0.000956728272854368,0.000794222017832568,0.00394569233034912,0.00138939282019027,0.00240509188611515,1.83163646630285,4.60454151045336
6/2/2019/,288 k,0.043421730202225,0.015322432215013,0.0281678150114778,0.0668842605547229,0.257587721307256,0.086599333872575,0.103126783408021,0.00367998344052441,0.00175411816462739,0.000383077260284737,0.00160909881422018,0.0496457076889893,0.000780474855842775,0.000880389782562293,0.00639954406123993,0.00170900882293068,0.00293215719271667,2.05238360625983,5.65971916130513
8/2/2019/,289 k,0.126895460758443,0.071763136995103,0.0879401269741491,0.202798646024465,0.495305106641833,0.164613699781835,0.942172701146822,0.00636175837130447,0.00323527441369193,0.00140847812073068,0.003220281663825,0.110792994072445,0.00212316082168723,0.00139437693201804,0.0105762608015925,0.00303118824129644,0.00357102757255834,3.4695854002911,10.5542164640683
10/2/2019/,290 k,0.421306763520145,0.0670513306296638,0.102603959530592,0.190552595791754,0.642627746853735,0.170113601924916,0.152296910145426,0.00417830307723793,0.00858907024729715,0.00136712397371164,0.00518495574133302,0.158309877069245,0.00411797290474102,0.00274380008066783,0.0136075756847819,0.00521273705136268,0.00692004256003191,3.6399077252242,14.0100318833302
12/2/2019/,291 k,0.0508302446640654,0.0143563531914007,0.0177011961900481,0.0354677314854358,0.132917480087344,0.0515856910924788,0.13521306834707,0.000937666179092237,0.00308498568435666,0.000482043634968565,0.00248898623389135,0.0521242379061547,0.00181648600487761,0.00173763099810701,0.00458994573775681,0.00139451262068638,0.00152075788999826,1.53078870840587,3.36705945482692
14/2/2019/,292 k,0.0755494864760164,0.0280760055804232,0.0639808911212417,0.129371473703408,0.233318337521895,0.117881837730107,0.349495055435725,0.00371364156408279,0.00778959918063164,0.00144893194006717,0.00547360959917563,0.173904166720103,0.00384184943074021,0.00345744300134018,0.0187712379297781,0.0021269226030238,0.00487790743807641,2.99447274732932,7.1289556792829
16/2/2019/,293 k,0.0849017949434676,0.0305207210409823,0.0992374174944367,0.207618003613505,0.461929070329728,0.165442033374087,0.167460372073532,0.00401924711813716,0.00949760514475779,0.00110064936670999,0.00447178609860964,0.170334308324795,0.00433645838950067,0.00267827609145591,0.0235858689659817,0.00301103989459525,0.00819057830732829,3.19929824128343,9.19091826290928
18/2/2019/,294 k,0.106101201360997,0.132756804588123,0.660620496960669,1.48816600074789,0.492829202471208,0.406099416705434,0.597945389300304,0.0350868459381016,0.0154207291674502,0.00329028688579528,0.0146761155475617,0.542188564340201,0.00764530386666032,0.00594182775004571,0.0466739144493756,0.00430526612735451,0.00974971736548194,5.31638453233748,19.9856103605406
20/2/2019/,295 k,0.328591245103156,0.0589540893457352,0.190452635702752,0.434872313634447,0.978301966873705,0.349531023715441,0.494025756170045,0.0084914440814158,0.0140900755781258,0.00222215162865164,0.0127384458087522,0.302164279248909,0.00708305240313701,0.00703859770670941,0.035693837368388,0.00375632185767074,0.00932006243999243,5.93452205907364,29.5957412683018
22/2/2019/,296 k,0.0677242547441743,0.0755430121704455,0.271624482748207,0.571476362037588,0.569817245879063,0.292514971455084,0.886478690697513,0.0118947191985294,0.00642392331220164,0.00250917796164174,0.00750684435084791,0.279128186628892,0.00418960572818582,0.00683240797574901,0.0213163693528616,0.00317006933954299,0.00920926980717969,5.29856610713521,18.0182108808588
24/2/2019/,297 k,0.0801678774705548,0.0277545805158093,0.0491101231140743,0.119512444996895,0.202293277062567,0.115578752694382,0.136699604070734,0.0014122185736413,0.000618885809308995,0.000323330399725416,0.00334231019928971,0.0635136522402683,0.000420323674034715,0.00187295907293631,0.0120407172551199,0.00306536450824189,0.00524256812832532,3.51412066674616,8.55834652745099
26/2/2019/,298 k,0.0618110120319721,0.0647320289630761,0.157214345610067,0.338343482979936,0.309542828176086,0.191515265747525,1.08795774209374,0.00959905665872159,0.0109064005342079,0.0038821333008957,0.0102610256098405,0.380917239645325,0.00632150737535287,0.00769053268676727,0.0294743743846172,0.00201540375014009,0.00756870029489331,4.07187418168565,11.7147771263651
28/2/2019/,299 k,0.156427884564286,0.0818760281787015,0.207471957192131,0.4573970447242,0.383244649268155,0.237236882557966,0.824484411747782,0.0105756277590311,0.00731911576966183,0.0042285164519159,0.00685312905094792,0.310492808934727,0.00445879143481228,0.00717838839534628,0.0188508327362478,0.00502863112114677,0.00636587103617379,4.01783861561333,13.2054085011716
2/3/2019/,300 k,0.155438323725016,0.0662862387285773,0.110072495462296,0.299404194372757,0.33297820562252,0.227348227353215,0.794795586492706,0.00627637877917883,0.00192592140379318,0.00509547330663934,0.00819383426746337,0.310070534303594,0.00422577666856342,0.00645964463074656,0.0280802272916489,0.00368276871446601,0.00864632849488067,3.98116079615442,13.6061582904652
4/3/2019/,301 k,0.421335872352284,0.0671271754909048,0.109246420013449,0.245853738137807,0.620147547250203,0.142838944399905,0.626640339654311,0.00618253107424302,0.00241875432213796,0.00272906774472555,0.00489278426280915,0.16359388878295,0.00228122136137269,0.00389864825715829,0.013060605148077,0.00578770406597964,0.00222411928597322,3.73066102893347,13.7115878319237
6/3/2019/,302 k,0.729974982730392,0.17877508484475,0.0840554744981311,0.224421942227698,0.33237935114209,0.122273715119277,0.526552112808598,0.00644297499054142,0.00215334295856214,0.00310677163111363,0.0047803328142611,0.205129407038901,0.00148719110588344,0.00403582882990702,0.0198080624702154,0.00507229960104695,0.00202156627911157,2.81044416022828,11.8082534134536
8/3/2019/,303 k,1.30644267892558,0.343541049073254,0.171774293263232,0.402722881954035,0.427793013540479,0.11623434452594,0.699186137081366,0.0100593893510173,0.00218961362334308,0.00414480396256779,0.00992280479649692,0.269816136860743,0.00437460286746041,0.00345016218296542,0.0360525262949029,0.00763021844323369,0.00126709235108534,3.05893576928129,15.9986095753858
10/3/2019/,304 k,0.989636982742942,0.20084954987822,0.0869422685852683,0.365001270117882,0.307738171493311,0.122796658760116,0.274758101065701,0.00937696438033008,0.0028271218475923,0.00177663835151458,0.0032469181422864,0.171337865974855,0.0017932957503895,0.00219689648950811,0.0140169559860882,0.00688493457110089,0.00170492828073311,2.51345588849006,12.4271115388493
12/3/2019/,305 k,0.0460828175734743,0.0195868509800584,0.0328819890497403,0.0844717316938365,0.0371049986570058,0.0455564016494723,0.484796732802132,0.00184209645483237,4.21183439581043E-05,0.0011600552785012,0.00191703747182236,0.0818913217460414,0.000521772881422255,0.00196069560279402,0.00591894340247883,0.000941538109021618,0.000284048255834409,1.50108207656852,4.37132786602613
14/3/2019/,306 k,0.0876744403624516,0.0245307394172037,0.0404486830599855,0.0883138955960749,0.0751500803055419,0.0697910735436603,0.200156535588759,0.00310175060977201,0,0.00197691741343485,0.00723450028914071,0.155666934134451,0.00100386606312284,0.0032100640258506,0.0131084115808948,0.00161771122221418,0.00121995154793727,2.00948042614978,5.0382384928371
16/3/2019/,307 k,0.901075359027265,0.192390803522453,0.0465274264484326,0.118365583077109,0.162204114518229,0.112699242591928,0.288050029409009,0.00280827224780164,0.00123849916385169,0.00140160988202321,0.00431431206967889,0.100042977511749,0.000955086271399769,0.00265929892967431,0.00804781468440969,0.00549555297343161,0.000621071728766225,2.01415917065029,11.328936544012
18/3/2019/,308 k,0.994204865160939,0.174316225910453,0.0222095689300554,0.0420020878255725,0.252125846217476,0.0774308190552418,0.112508989758395,0.00068621819384515,0.000812821219441137,0.000710039567741323,0.00236932283013599,0.0490379358642594,0.000678252327065823,0.00152066326263249,0.0077720235147159,0.00488066512433511,0.00088414640054926,1.38945275817141,9.09165931174742
28/5/2019/,309 k,0.364221245526484,0.0698434688599482,0.0918850508010177,0.200139363508864,0.827433096375479,0.04820519253336,0.0711733663215647,0.00378413478313596,0.0303114763768682,0,0.00189947558291316,0.0943513764528115,0.0135686344330759,0.00144112623081594,0.00505326698124262,0.000765705909185548,0.0007729072239352,2.66300428875629,10.4112441436751
30/5/2019/,310 k,0.0296148382617621,0.00959057997347963,0.0146055443715057,0.0382834048380886,0.214088611083971,0.0201956189682241,0.0487685353514506,0.000633229693290015,0.0018292650641816,0.000296588677899617,0.000967501359816371,0.0246160090694935,0.0010232423055282,0.000868483495323751,0.00254632850052311,0.000831008499067623,0.0010761521383954,1.68215044892011,4.19102771375746
1/6/2019/,311 k,0.0492866322147525,0.0185164760181598,0.0354065644850608,0.0908161866822574,0.383062944524598,0.0424043939769598,0.122652156795054,0.00253000263354408,0.00240013449939729,0.000569821041403814,0.00199303186039882,0.0621127417084569,0.00086201313971401,0.00194071210369504,0.00597913683945499,0.0010608834858828,0.00114393139584023,2.63902136321795,7.74593611222316
3/6/2019/,312 k,0.057727490546903,0.0184202030802657,0.0430784933094459,0.0983196545311878,1.10374022118231,0.0377006564069028,0.131601671884728,0.00219244243829082,0.0173682720473506,0.000811932728510678,0.00219559809666691,0.0951222446383526,0.00697657117085092,0.00215933043106636,0.0085003918573204,0.000992458533196856,0.00209637595642701,3.14565622373401,15.4304230793409
5/6/2019/,313 k,0.157906930941277,0.0297853766951981,0.0448738020686061,0.108117966951207,1.28701633945154,0.0356464636798709,0.0841480534185142,0.00218063999018383,0.0112065485451171,0,0.0021497282101162,0.0751775127000709,0.00417426534624267,0.00265268835073437,0.00726699568116274,0.00197472405208885,0.00150641224108598,3.07921626412696,15.519647167876
7/6/2019/,314 k,0.68240557909663,0.105849412178925,0.0456564667873073,0.110626818509382,1.30859619422806,0.0696192379111434,0.123372299880633,0.00232576327551245,0.0393149848917444,0.000589573058780573,0.00185346368804481,0.106326781344686,0.0153638550094581,0.0022287853191831,0.0152237125423128,0.00124347329627453,0.00180087930559211,4.04371876428948,15.7624864552587
